pressure,temperature,X,cpx,cpx_Al2O3,cpx_CaO,cpx_Cr2O3,cpx_FeO,cpx_K2O,cpx_MgO,cpx_Na2O,cpx_O,cpx_SiO2,cpx_TiO2,cpx_xAlM1,cpx_xAlT,cpx_xCaM2,cpx_xCrM1,cpx_xFe3M1,cpx_xFeM1,cpx_xFeM2,cpx_xKM2,cpx_xMgM1,cpx_xMgM2,cpx_xNaM2,cpx_xSiT,cpx_xTiM1,liq,liq_Al2O3,liq_AlM,liq_CaM,liq_CaO,liq_Cr2O3,liq_FeO,liq_K2O,liq_MgO,liq_Na2O,liq_O,liq_SiO2,liq_TiO2,liq_feM,liq_mgM,liq_pct,liq_pek,liq_phm,liq_pjd,liq_pkj,liq_pol,liq_pq,liq_psl,liq_pti,liq_pwo,liq_sumM,ol,ol_Al2O3,ol_CaO,ol_Cr2O3,ol_FeO,ol_K2O,ol_MgO,ol_Na2O,ol_O,ol_SiO2,ol_TiO2,ol_xCaM2,ol_xFeM1,ol_xFeM2,ol_xMgM1,ol_xMgM2,pig,pig_Al2O3,pig_CaO,pig_Cr2O3,pig_FeO,pig_K2O,pig_MgO,pig_Na2O,pig_O,pig_SiO2,pig_TiO2,pig_xAlM1,pig_xAlT,pig_xCaM2,pig_xCrM1,pig_xFe3M1,pig_xFeM1,pig_xFeM2,pig_xKM2,pig_xMgM1,pig_xMgM2,pig_xNaM2,pig_xSiT,pig_xTiM1,pl,pl_Al2O3,pl_CaO,pl_Cr2O3,pl_FeO,pl_K2O,pl_MgO,pl_Na2O,pl_O,pl_SiO2,pl_TiO2,pl_x(Ca),pl_x(K),pl_x(Na),opx,opx_Al2O3,opx_CaO,opx_Cr2O3,opx_FeO,opx_K2O,opx_MgO,opx_Na2O,opx_O,opx_SiO2,opx_TiO2,opx_xAlM1,opx_xAlT,opx_xCaM2,opx_xCrM1,opx_xFe3M1,opx_xFeM1,opx_xFeM2,opx_xMgM1,opx_xMgM2,opx_xNaM2,opx_xSiT,opx_xTiM1,spn,spn_Al2O3,spn_CaO,spn_Cr2O3,spn_FeO,spn_K2O,spn_MgO,spn_Na2O,spn_O,spn_SiO2,spn_TiO2,spn_xAlM,spn_xAlT,spn_xCrM,spn_xFe3M,spn_xFe3T,spn_xFeM,spn_xFeT,spn_xMgM,spn_xMgT,spn_xTiM,g,g_Al2O3,g_CaO,g_Cr2O3,g_FeO,g_K2O,g_MgO,g_Na2O,g_O,g_SiO2,g_TiO2,g_xAlM2,g_xCaM1,g_xCrM2,g_xFe3M2,g_xFeM1,g_xMgM1,g_xMgM2,g_xTiM2 
38.5,1600,0.31536045,0.25606,3.86517398,15.0729047,0.034337879,3.532397209,0.004087843,24.71211697,1.964037006,0.374921111,50.26271642,0.177306882,0.19894,0.047086,0.57152,0.0026045,0.028432,0.0609,0.044606,0.00030936,0.7024,0.23462,0.14894,0.95291,0.0067234,0.31176,7.316907165,0.13331,0.41983,14.08521144,0.003803487,9.394645091,0.091016765,19.85333222,2.753290516,0.368270915,44.87213279,1.261389607,0.25806,0.59175,0.0074439,0.00022832,0.022076,0.16505,0.0054565,0.21364,0.0069661,0.12661,0.037807,0.41473,1.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43219,13.26965754,9.024791272,0.070246248,6.101261167,0,28.33773209,0,0.267458701,42.40216161,0.526691383,0.93884,0.21284,0.0049695,0.018923,0.13127,0.65589,0.018632,0.018632
38.5,1610,0.360210338,0.23513,3.815474818,14.83569365,0.034486063,3.488541677,0.003580232,25.40735675,1.80538488,0.357970598,50.09753501,0.153976322,0.19289,0.048489,0.56355,0.00262,0.027196,0.059304,0.046018,0.00027125,0.71214,0.253,0.13716,0.95151,0.0058493,0.35595,7.49147925,0.14133,0.42303,14.27813794,0.004162194,9.05106005,0.080491461,19.74773077,2.64094565,0.374698157,45.13429453,1.196999998,0.24596,0.58508,0.0073868,0.00024808,0.022326,0.15736,0.0047957,0.20891,0.010603,0.13472,0.035661,0.41799,1.3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40891,13.2969878,8.759701277,0.075271757,5.936727613,0,28.75078573,0,0.266688798,42.41458904,0.499247989,0.9405,0.20653,0.005324,0.018863,0.12739,0.66608,0.017656,0.017656
38.5,1620,0.422178137,0.20318,3.762964824,14.47304672,0.035049295,3.410054681,0.003047765,26.30236769,1.63037024,0.336094888,49.91353281,0.133471078,0.18619,0.050128,0.55085,0.002667,0.025584,0.056916,0.047289,0.00023235,0.72357,0.27752,0.12411,0.94987,0.0050796,0.4176,7.604411743,0.14931,0.42553,14.39901219,0.004644224,8.651751529,0.069225858,19.89117709,2.482707838,0.378908089,45.4144852,1.10367624,0.23328,0.58783,0.0073017,0.00027603,0.022518,0.14754,0.0041144,0.2064,0.015663,0.14283,0.032795,0.42055,1.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37922,13.32583848,8.4459211,0.082708307,5.697750922,0,29.28429877,0,0.264474237,42.4290219,0.469986276,0.94222,0.19906,0.005848,0.0187,0.12182,0.67912,0.016616,0.016616
38.5,1630,0.506279269,0.15591,3.712838381,13.88381874,0.036185208,3.289943423,0.002543453,27.49863453,1.440092634,0.306971185,49.71118697,0.117785476,0.17904,0.052079,0.52949,0.0027603,0.023415,0.053649,0.048406,0.00019426,0.73665,0.31207,0.10984,0.94792,0.0044917,0.50214,7.639440042,0.15681,0.42682,14.41899114,0.005342595,8.186938398,0.058062916,20.34917049,2.283976046,0.379223422,45.6898365,0.989018448,0.21989,0.60237,0.0071787,0.00031795,0.022572,0.13595,0.003455,0.20667,0.022006,0.15048,0.029434,0.42194,1.4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34195,13.35476764,8.06480321,0.094117008,5.369550743,0,29.97093296,0,0.259472611,42.44603482,0.440321017,0.94389,0.19,0.0066517,0.018339,0.11428,0.69572,0.01556,0.01556
38.5,1640,0.612599809,0.09167,3.673470883,12.86476397,0.037870024,3.139521859,0.002093712,29.16902646,1.239844186,0.267654969,49.49549381,0.110260133,0.17193,0.054398,0.49156,0.0028946,0.020455,0.049829,0.049676,0.00015924,0.75068,0.36386,0.094748,0.9456,0.0042125,0.61019,7.601306102,0.16344,0.42597,14.30249577,0.006379541,7.672082262,0.048063659,21.13277928,2.065668519,0.373687435,45.92684704,0.870690387,0.20624,0.6294,0.0069977,0.00038215,0.022377,0.12369,0.0028789,0.21001,0.029092,0.1573,0.026068,0.42121,1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29813,13.3814541,7.59102373,0.111586905,4.967238068,0,30.82018145,0,0.249927489,42.46615695,0.412431316,0.94533,0.17875,0.0078826,0.017656,0.1052,0.71605,0.014568,0.014568
38.5,1650,0.729558395,0.01644,3.652608812,11.04219238,0.038773321,2.998766256,0.001672165,31.63552869,1.032509496,0.21534347,49.26558,0.117025407,0.16518,0.057211,0.42263,0.0029684,0.016484,0.046369,0.051921,0.00012843,0.76452,0.44629,0.079037,0.94279,0.0044789,0.73047,7.517960702,0.16909,0.42124,13.99382882,0.007833791,7.170464293,0.040325846,22.17789317,1.860178392,0.361379078,46.10004446,0.770091444,0.19409,0.66759,0.0067263,0.00047424,0.021867,0.11255,0.0024408,0.21651,0.036276,0.16322,0.023298,0.41664,1.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25309,13.40356548,6.989379349,0.136051069,4.549623657,0,31.80844531,0,0.234527342,42.48940314,0.389004649,0.94637,0.1645,0.0096056,0.016559,0.096038,0.73947,0.013733,0.013733
38.5,1660,0.785882885,,,,,,,,,,,,,,,,,,,,,,,,,0.78731,7.716268947,0.17907,0.41386,13.70125995,0.009583995,7.000960376,0.037512614,22.70013754,1.750511805,0.357209668,45.98361433,0.742940778,0.18989,0.68568,0.0069321,0.00058115,0.021692,0.1063,0.0022779,0.22003,0.037476,0.17307,0.022558,0.40908,1.4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21269,13.43500902,6.53739781,0.156389618,4.355440226,0,32.4185828,0,0.214240313,42.51643437,0.366505836,0.94799,0.15376,0.011035,0.015117,0.092363,0.75387,0.012931,0.012931
38.5,1670,0.829697231,,,,,,,,,,,,,,,,,,,,,,,,,0.83066,7.998370451,0.19057,0.40593,13.41967927,0.01196844,6.896583471,0.035642278,23.08843625,1.66262677,0.353956753,45.80440412,0.728332191,0.1872,0.6984,0.0072446,0.00072754,0.02153,0.10113,0.0021671,0.2226,0.03719,0.18436,0.022151,0.40089,1.4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16934,13.46025508,6.138510832,0.181857012,4.210179852,0,32.92736469,0,0.194208654,42.54296911,0.344654774,0.94918,0.14429,0.012824,0.013695,0.089833,0.76588,0.012152,0.012152
38.5,1680,0.876715593,,,,,,,,,,,,,,,,,,,,,,,,,0.87729,8.276539118,0.20207,0.39721,13.10189896,0.015514677,6.779257959,0.033817404,23.52139877,1.577609795,0.348309425,45.63427478,0.711379114,0.18441,0.7131,0.0074868,0.0009455,0.021238,0.096194,0.0020613,0.22564,0.037082,0.19571,0.021688,0.39195,1.4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12271,13.4689425,5.731918044,0.220159867,4.060740626,0,33.45049369,0,0.175407081,42.56764638,0.324691817,0.94924,0.13465,0.015516,0.012362,0.087154,0.77819,0.011442,0.011442
38.5,1690,0.925978122,,,,,,,,,,,,,,,,,,,,,,,,,0.92626,8.542355012,0.21324,0.3879,12.75722224,0.021189932,6.652363462,0.032079203,23.98713431,1.49729109,0.340804747,45.47647263,0.693087373,0.18155,0.72936,0.007642,0.0012958,0.020845,0.091577,0.0019624,0.22903,0.037153,0.20682,0.021195,0.38248,1.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07374,13.44950079,5.33358452,0.282044977,3.910724609,0,33.96906435,0,0.158292721,42.58996989,0.306818143,0.94737,0.12523,0.019867,0.01115,0.08439,0.79038,0.010806,0.010806
38.5,1700,0.975307211,,,,,,,,,,,,,,,,,,,,,,,,,0.97539,8.782323301,0.22352,0.37845,12.40566191,0.031190723,6.522772161,0.030538879,24.46001265,1.424604494,0.332309939,45.33589508,0.674690863,0.17871,0.74618,0.0076939,0.0019144,0.020393,0.087421,0.0018733,0.23256,0.037388,0.21712,0.020701,0.37294,1.5269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02461,13.37729773,4.970246554,0.391211268,3.766502095,0,34.4506943,0,0.143380691,42.60941779,0.291249574,0.94186,0.11665,0.027544,0.010095,0.081666,0.80169,0.010253,0.010253
39,1100,,0.31741,2.891893335,15.69457865,0.043029122,3.22945306,0.09153031,18.96385767,4.271521234,0.526012332,53.31174759,0.976376692,0.2139,0.0013909,0.58797,0.0032244,0.039412,0.064367,0.017206,0.0068582,0.64252,0.067921,0.32005,0.99861,0.036578,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.063966667,0,8.675066667,0,57.92763333,0,0,33.33333333,0,0.001919,0.13012,0.13013,0.86988,0.86795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61936,13.24538015,11.85353292,0.042865628,7.934337318,0,23.69843338,0,0.260867157,42.38526168,0.579321757,0.9375,0.27966,0.0030338,0.018464,0.17489,0.54545,0.020502,0.020502
39,1110,,0.31763,2.912635615,15.66927265,0.042850152,3.246306143,0.091493751,18.96707907,4.269263413,0.52458731,53.31212985,0.964382046,0.21506,0.0015676,0.58691,0.0032096,0.039299,0.064819,0.017477,0.0068533,0.64149,0.068939,0.31982,0.99843,0.036122,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.067833333,0,8.7348,0,57.86403333,0,0,33.33333333,0,0.002035,0.13101,0.13103,0.86899,0.86693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61913,13.23707831,11.865712,0.042961152,7.919134708,0,23.70591008,0,0.261553032,42.38193241,0.585718306,0.93699,0.27997,0.0030413,0.018514,0.17451,0.54552,0.02073,0.02073
39,1120,,0.31788,2.933896799,15.64440547,0.042671173,3.263143082,0.091430598,18.9704872,4.266690023,0.523215868,53.31151532,0.952544476,0.21622,0.0017641,0.58587,0.0031951,0.039189,0.065264,0.01775,0.0068479,0.64046,0.069964,0.31957,0.99824,0.035672,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.071866667,0,8.794033333,0,57.80076667,0,0,33.33333333,0,0.0021561,0.1319,0.13192,0.8681,0.86593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61888,13.22892361,11.87746803,0.043070848,7.904199923,0,23.71344734,0,0.262210917,42.37866353,0.592015803,0.93648,0.28027,0.0030487,0.018562,0.17414,0.54559,0.020955,0.020955
39,1130,,0.31816,2.955731465,15.62003484,0.042465487,3.27996481,0.091367568,18.97408724,4.263748602,0.52189817,53.30983754,0.940864271,0.21737,0.0019821,0.58485,0.0031809,0.039082,0.065702,0.018025,0.0068419,0.63943,0.070998,0.31929,0.99802,0.035228,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.0761,0,8.8527,0,57.73786667,0,0,33.33333333,0,0.0022826,0.13278,0.1328,0.86722,0.86492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6186,13.22091783,11.88878871,0.04316647,7.889533953,0,23.72104856,0,0.262840859,42.37546099,0.598242633,0.93598,0.28056,0.0030559,0.018608,0.17378,0.54567,0.021176,0.021176
39,1140,,0.31847,2.97822177,15.59619598,0.042286528,3.296746448,0.091304709,18.97788946,4.260387781,0.520607804,53.30701756,0.929341962,0.21853,0.0022235,0.58384,0.003167,0.038978,0.066133,0.018303,0.0068352,0.6384,0.07204,0.31898,0.99778,0.03479,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.0805,0,8.910866667,0,57.6753,0,0,33.33333333,0,0.0024145,0.13366,0.13367,0.86634,0.86392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61829,13.21306277,11.89963351,0.04326215,7.875151905,0,23.72875946,0,0.26342878,42.37233076,0.604370678,0.9355,0.28084,0.003063,0.018651,0.17342,0.54574,0.021395,0.021395
39,1150,,0.31882,3.001420062,15.57290741,0.042134287,3.31351303,0.091215255,18.98188386,4.256631742,0.519371219,53.30291934,0.918003791,0.21969,0.0024903,0.58286,0.0031533,0.038877,0.066557,0.018584,0.0068279,0.63736,0.073093,0.31863,0.99751,0.034359,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.085066667,0,8.968566667,0,57.61303333,0,0,33.33333333,0,0.002552,0.13452,0.13453,0.86548,0.86292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61795,13.20534237,11.90998678,0.043357883,7.861080778,0,23.73657671,0,0.263988778,42.3692668,0.610399904,0.93502,0.2811,0.00307,0.018692,0.17308,0.54582,0.02161,0.02161
39,1160,,0.3192,3.025410261,15.5502127,0.041955377,3.330294909,0.09112601,18.98611758,4.252377894,0.518162269,53.29751894,0.906824055,0.22086,0.0027845,0.5819,0.0031399,0.038779,0.066975,0.018868,0.0068197,0.63632,0.074158,0.31825,0.99722,0.033934,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.089833333,0,9.0258,0,57.55103333,0,0,33.33333333,0,0.0026952,0.13538,0.13539,0.86462,0.86191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61757,13.19778667,11.91979386,0.043453676,7.847293303,0,23.74454605,0,0.264506777,42.36627509,0.61634457,0.93455,0.28135,0.0030769,0.01873,0.17274,0.54591,0.021822,0.021822
39,1170,,0.31961,3.050276466,15.52818207,0.041776554,3.347042351,0.091010343,18.99055764,4.247657185,0.516981514,53.29071216,0.895803715,0.22202,0.0031085,0.58096,0.0031267,0.038684,0.067385,0.019156,0.0068108,0.63527,0.075235,0.31784,0.99689,0.033515,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.0948,0,9.0826,0,57.48926667,0,0,33.33333333,0,0.0028443,0.13624,0.13624,0.86376,0.86092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61715,13.19039374,11.92902501,0.043549523,7.833830608,0,23.75266413,0,0.264996873,42.3633496,0.622190516,0.93409,0.28159,0.0030837,0.018766,0.17241,0.546,0.02203,0.02203
39,1180,,0.32008,3.076071297,15.50680736,0.041624528,3.363807193,0.090894922,18.99524753,4.242386815,0.515828682,53.28236267,0.884969001,0.2232,0.0034643,0.58005,0.0031138,0.038591,0.067788,0.019448,0.006801,0.63421,0.076327,0.31738,0.99654,0.033103,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.099966667,0,9.139,0,57.4277,0,0,33.33333333,0,0.0029992,0.13709,0.13708,0.86291,0.85992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61669,13.183139,11.93765551,0.043631317,7.820694772,0,23.76099414,0,0.265445027,42.36050228,0.627937966,0.93364,0.28181,0.0030904,0.018799,0.17209,0.5461,0.022236,0.022236
39,1190,,0.32058,3.102927598,15.48613397,0.041472551,3.380587798,0.090779697,19.00017728,4.236537398,0.514730243,53.27233401,0.874319453,0.22438,0.0038544,0.57915,0.0031011,0.038501,0.068183,0.019744,0.0067902,0.63314,0.077434,0.31688,0.99615,0.032698,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.105333333,0,9.195,0,57.36633333,0,0,33.33333333,0,0.0031603,0.13793,0.13792,0.86207,0.85892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61618,13.17604688,11.94562568,0.043727287,7.807897569,0,23.76951526,0,0.265865296,42.35772112,0.633600912,0.9332,0.28202,0.0030969,0.01883,0.17178,0.5462,0.022438,0.022438
39,1200,,0.32114,3.130881351,15.46623026,0.041293989,3.397393397,0.090638166,19.00534442,4.230066357,0.513660849,53.2606338,0.86385741,0.22557,0.0042811,0.57829,0.0030887,0.038412,0.068571,0.020046,0.0067785,0.63206,0.078558,0.31633,0.99572,0.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.110900037,0,9.250636417,0,57.3051191,0,0,33.33334444,0,0.0033275,0.13876,0.13876,0.86124,0.85792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61562,13.16911733,11.95293568,0.043809195,7.795452992,0,23.77826985,0,0.266243568,42.35500611,0.639165279,0.93277,0.28221,0.0031034,0.018858,0.17148,0.54631,0.022636,0.022636
39,1210,,0.32175,3.160036466,15.44710249,0.041142268,3.414219709,0.090496939,19.01080399,4.2229408,0.512619815,53.24705584,0.853581678,0.22677,0.0047467,0.57745,0.0030766,0.038327,0.068952,0.020353,0.0067656,0.63097,0.079702,0.31573,0.99525,0.031909,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.1167,0,9.305966667,0,57.244,0,0,33.33333333,0,0.003501,0.1396,0.13958,0.8604,0.85692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61501,13.16233988,11.95950436,0.043905289,7.783363114,0,23.78730697,0,0.266579929,42.35236917,0.644631294,0.93234,0.28238,0.0031098,0.018883,0.17119,0.54643,0.022831,0.022831
39,1220,,0.32242,3.190478599,15.42879832,0.040990701,3.43107154,0.090329378,19.01655495,4.215139108,0.511607834,53.23153619,0.843493382,0.22798,0.0052537,0.57664,0.0030647,0.038243,0.069325,0.020666,0.0067516,0.62987,0.080866,0.31508,0.99475,0.031525,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.1227,0,9.361,0,57.18296667,0,0,33.33333333,0,0.0036809,0.14042,0.14041,0.85958,0.85591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61435,13.15572672,11.96533019,0.04398733,7.771654937,0,23.79660914,0,0.266888467,42.3498043,0.649998913,0.93193,0.28254,0.0031161,0.018906,0.17091,0.54656,0.023022,0.023022
39,1230,,0.32314,3.222316128,15.411318,0.04086605,3.44797594,0.090135465,19.02262432,4.206580424,0.510624905,53.21393952,0.833619244,0.2292,0.0058044,0.57586,0.003053,0.038161,0.06969,0.020986,0.0067364,0.62875,0.082052,0.31437,0.9942,0.031149,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.128900043,0,9.415736472,0,57.12201904,0,0,33.33334444,0,0.0038673,0.14125,0.14122,0.85875,0.85491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61362,13.14926369,11.970371,0.044069435,7.760328333,0,23.8062187,0,0.267169188,42.34731148,0.655268182,0.93153,0.28267,0.0031223,0.018927,0.17064,0.54669,0.023211,0.023211
39,1240,,0.32393,3.255580757,15.39470504,0.040714836,3.464910156,0.089942044,19.02903281,4.197268599,0.50967158,53.19424082,0.823933364,0.23044,0.0064012,0.57511,0.0030416,0.038081,0.070047,0.021312,0.00672,0.62761,0.083263,0.3136,0.9936,0.03078,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.135333333,0,9.470233333,0,57.0611,0,0,33.33333333,0,0.0040603,0.14207,0.14204,0.85793,0.8539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61283,13.14296853,11.97457386,0.044151618,7.749399479,0,23.81617061,0,0.267393945,42.34490262,0.660439331,0.93114,0.28279,0.0031284,0.018944,0.17038,0.54684,0.023395,0.023395
39,1250,,0.3248,3.290432996,15.37900504,0.040563791,3.48192622,0.089722287,19.03577057,4.187147142,0.508747588,53.17222234,0.814462022,0.23169,0.0070464,0.57438,0.0030304,0.038002,0.070397,0.021647,0.0067022,0.62646,0.0845,0.31277,0.99295,0.030419,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.142,0,9.5245,0,57.00016667,0,0,33.33333333,0,0.00426,0.14289,0.14285,0.85711,0.85289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61197,13.13683377,11.97791808,0.044233855,7.738863873,0,23.82647965,0,0.267590826,42.3425538,0.665526146,0.93075,0.28288,0.0031344,0.018959,0.17013,0.54699,0.023576,0.023576
39,1260,,0.32573,3.32687726,15.36420393,0.040439727,3.499027304,0.089476244,19.04290682,4.176165093,0.507853341,53.14784443,0.805205852,0.23296,0.0077423,0.57369,0.0030195,0.037925,0.070738,0.021989,0.006683,0.62529,0.085765,0.31187,0.99226,0.030066,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.148866667,0,9.5786,0,56.9392,0,0,33.33333333,0,0.0044665,0.1437,0.14366,0.8563,0.85188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61103,13.13085452,11.9803558,0.044316175,7.7287692,0,23.83716261,0,0.267745911,42.34029488,0.67050091,0.93038,0.28295,0.0031404,0.018971,0.16989,0.54715,0.023754,0.023754
39,1270,,0.32674,3.365025296,15.35031441,0.040289117,3.516216638,0.089230751,19.0504573,4.164298163,0.506962463,53.1210404,0.796165462,0.23425,0.008491,0.57303,0.0030088,0.037849,0.071071,0.02234,0.0066623,0.6241,0.08706,0.31091,0.99151,0.029721,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.156,0,9.6325,0,56.87816667,0,0,33.33333333,0,0.0046798,0.14451,0.14446,0.85549,0.85086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61003,13.12504966,11.98187873,0.04439855,7.719095766,0,23.84823091,0,0.26785902,42.33809595,0.675391419,0.93002,0.283,0.0031464,0.01898,0.16967,0.54733,0.023928,0.023928
39,1280,,0.32783,3.404959625,15.33736364,0.040165528,3.533494674,0.088959008,19.05844928,4.151518627,0.506074936,53.09167387,0.787340812,0.23556,0.0092945,0.5724,0.0029983,0.037775,0.071397,0.022701,0.0066402,0.62289,0.088387,0.30987,0.99071,0.029384,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,0,0.163333333,0,9.686233333,0,56.8171,0,0,33.33333333,0,0.0049,0.14532,0.14526,0.85468,0.84984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60893,13.11939463,11.98243396,0.044480991,7.709859751,0,23.8597336,0,0.267944347,42.33596894,0.680183789,0.92966,0.28303,0.0031522,0.018987,0.16945,0.54751,0.024099,0.024099
